Lat	Long	Year	Month	Day	Depth	Temp	Salinity	Oxygen	pH
30.225	-89.0278	2001	5	17	0	25.1	23.2	NA	NA
30.2769	-89.1533	2001	5	17	0	26.8	15.1	NA	NA
30.2603	-89.3186	2001	5	17	0	27.4	11.8	NA	NA
30.2206	-89.2378	2001	5	17	0	27.6	15.3	NA	NA
30.3497	-89.3331	2001	5	17	0	28.5	9.6	NA	NA
30.3031	-89.3044	2001	5	17	0	28	12.2	NA	NA
30.3611	-89.3978	2001	5	17	0	28.4	4.8	NA	NA
30.335	-89.3736	2001	5	17	0	28.1	5.7	NA	NA
30.4039	-89.4408	2001	5	17	0	28.4	0.2	NA	NA
30.2875	-88.7375	2001	5	24	0	24.4	22.3	NA	NA
30.3658	-88.7875	2001	5	24	0	24.7	18.6	NA	NA
30.4047	-88.8758	2001	5	24	0	25.4	13.4	NA	NA
30.4147	-88.9297	2001	5	24	0	26.2	8.7	NA	NA
30.409	-89.0206	2001	5	24	0	27	6.3	NA	NA
30.435	-88.9928	2001	5	24	0	28	6.2	NA	NA
30.4594	-88.94	2001	5	24	0	28.5	2.5	NA	NA
30.335	-89.3736	2001	5	25	0	26.5	7.5	NA	NA
30.4186	-88.5214	2001	5	30	0	29.2	6.6	NA	NA
30.4344	-88.4572	2001	5	30	0	28.9	3.4	NA	NA
30.4814	-88.6092	2001	5	30	0	28.9	0.2	NA	NA
30.3917	-88.6014	2001	5	30	0	28.2	6.9	NA	NA
30.4197	-88.5689	2001	5	30	0	28.6	3.3	NA	NA
30.3228	-88.6206	2001	5	30	0	29	19.7	NA	NA
30.3397	-88.5647	2001	5	30	0	28.6	20	NA	NA
30.2994	-88.5911	2001	5	31	0	27.7	22.4	NA	NA
30.4814	-88.6092	2001	5	31	0	29	0.5	NA	NA
30.4594	-88.94	2001	5	31	0	28.4	2.8	NA	NA
30.4197	-88.5689	2001	5	31	0	30.2	2.4	NA	NA
30.435	-88.9928	2001	5	31	0	28.8	5.9	NA	NA
30.3736	-88.8333	2001	5	31	0	28.6	18.1	NA	NA
30.3856	-88.8744	2001	5	31	0	28.4	17.8	NA	NA
30.2333	-88.6333	2001	5	31	0	29.3	25.8	NA	NA
30.2333	-88.6333	2001	5	31	0	29.3	25.8	NA	NA
30.2875	-88.7375	2001	6	14	0	28.2	16.1	NA	NA
30.4047	-88.8758	2001	6	14	0	27.2	0.4	NA	NA
30.3658	-88.7875	2001	6	14	0	28.2	4.3	NA	NA
30.4147	-88.9297	2001	6	14	0	27.2	0.2	NA	NA
30.435	-88.9928	2001	6	14	0	25.9	0	NA	NA
30.409	-89.0206	2001	6	14	0	28.6	0.1	NA	NA
30.4594	-88.94	2001	6	14	0	26.6	0	NA	NA
30.4333	-88.4336	2001	6	15	0	28.1	20.9	NA	NA
30.3133	-88.4608	2001	6	15	0	27.9	7.7	NA	NA
30.3397	-88.5647	2001	6	15	0	27.3	1.7	NA	NA
30.3228	-88.6206	2001	6	15	0	26.4	0.1	NA	NA
29.0565	-90.5318	2001	6	19	0	19.605	NA	NA	NA
28.9906	-90.5206	2001	6	19	0	20.587	NA	NA	NA
28.9504	-90.5244	2001	6	19	0	22.558	NA	NA	NA
28.9146	-90.4864	2001	6	19	0	25.931	NA	NA	NA
30.4197	-88.5689	2001	6	19	0	25.5	0.1	NA	NA
28.8696	-90.4676	2001	6	19	0	30.098	NA	NA	NA
30.4186	-88.5214	2001	6	19	0	26.3	0.1	NA	NA
28.8584	-90.4596	2001	6	19	0	29.55	NA	NA	NA
30.4344	-88.4572	2001	6	19	0	26.1	0	NA	NA
28.8325	-90.3926	2001	6	19	0	30.002	NA	NA	NA
30.3917	-88.6014	2001	6	19	0	26.8	0	NA	NA
30.4814	-88.6092	2001	6	19	0	26.3	0	NA	NA
28.7887	-90.2773	2001	6	19	0	32.293	NA	NA	NA
28.7596	-90.236	2001	6	19	0	35.119	NA	NA	NA
30.3083	-88.9642	2001	6	20	0	28.3	12.2	NA	NA
30.225	-89.0278	2001	6	20	0	28.7	20.4	NA	NA
30.2969	-89.0375	2001	6	20	0	29.2	13.6	NA	NA
30.2206	-89.2378	2001	6	20	0	29.1	12.5	NA	NA
30.2769	-89.1533	2001	6	20	0	28.8	10.9	NA	NA
30.2603	-89.3186	2001	6	22	0	28.4	6.1	NA	NA
30.3031	-89.3044	2001	6	22	0	29.4	3.1	NA	NA
30.3611	-89.3978	2001	6	22	0	29.4	0.3	NA	NA
30.335	-89.3736	2001	6	22	0	28.7	0.3	NA	NA
30.3497	-89.3331	2001	6	22	0	29.4	1.5	NA	NA
30.3917	-88.8119	2001	6	22	0	29.2	5.7	NA	NA
30.4039	-89.4408	2001	6	22	0	27.2	0	NA	NA
30.3028	-89.2844	2001	6	25	0	30.9	5.4	NA	NA
30.335	-89.3736	2001	6	25	0	31.3	1.1	NA	NA
30.4039	-89.4408	2001	6	25	0	30.4	0	NA	NA
30.2333	-88.6333	2001	6	26	0	27.6	21.2	NA	NA
30.2333	-88.6333	2001	6	26	0	27.6	21.2	NA	NA
30.3736	-88.8333	2001	6	26	0	28.5	11.2	NA	NA
30.3856	-88.8744	2001	6	26	0	27.9	15.5	NA	NA
30.435	-88.9928	2001	6	26	0	29.3	1	NA	NA
30.4594	-88.94	2001	6	26	0	30.2	0.2	NA	NA
30.4814	-88.6092	2001	6	27	0	27.8	0.1	NA	NA
30.4197	-88.5689	2001	6	27	0	27.5	1.7	NA	NA
30.2225	-88.5589	2001	6	28	0	26.9	20.9	NA	NA
30.2022	-88.4517	2001	6	28	0	27.4	24.3	NA	NA
30.3133	-88.4608	2001	6	28	0	27.9	19.7	NA	NA
30.2994	-88.5911	2001	6	28	0	29.2	15.6	NA	NA
30.4333	-88.4336	2001	7	5	0	28.2	21	NA	NA
30.3133	-88.4608	2001	7	5	0	28.3	20.3	NA	NA
30.3397	-88.5647	2001	7	5	0	28.4	16.1	NA	NA
30.3917	-88.6014	2001	7	5	0	27.5	4.7	NA	NA
30.3228	-88.6206	2001	7	5	0	28.4	20.2	NA	NA
30.4814	-88.6092	2001	7	5	0	27.9	0.3	NA	NA
30.4197	-88.5689	2001	7	5	0	27.9	4.2	NA	NA
30.4186	-88.5214	2001	7	5	0	28.2	5.8	NA	NA
30.4344	-88.4572	2001	7	5	0	28.1	1.9	NA	NA
30.2333	-88.6333	2001	7	10	0	30.5	21.5	NA	NA
30.2333	-88.6333	2001	7	10	0	30.5	21.5	NA	NA
30.3736	-88.8333	2001	7	10	0	31.8	11.6	NA	NA
30.3856	-88.8744	2001	7	10	0	32.1	17.8	NA	NA
30.435	-88.9928	2001	7	10	0	32.8	0.9	NA	NA
30.4594	-88.94	2001	7	10	0	30.3	0.1	NA	NA
30.2875	-88.7375	2001	7	12	0	28.9	24.1	NA	NA
30.3658	-88.7875	2001	7	12	0	29	16.2	NA	NA
30.4147	-88.9297	2001	7	12	0	30.3	4.6	NA	NA
30.409	-89.0206	2001	7	12	0	31	0.9	NA	NA
30.4594	-88.94	2001	7	12	0	29.6	0.1	NA	NA
30.435	-88.9928	2001	7	12	0	30.4	2.9	NA	NA
30.4047	-88.8758	2001	7	12	0	30.3	9.3	NA	NA
30.2225	-88.5589	2001	7	16	0	28.2	28.3	NA	NA
30.2022	-88.4517	2001	7	16	0	28.3	29.4	NA	NA
30.3133	-88.4608	2001	7	16	0	29.8	21.8	NA	NA
30.2994	-88.5911	2001	7	16	0	30.2	25.2	NA	NA
30.1867	-89.4417	2001	7	19	0	30.7	12	NA	NA
30.3083	-88.9642	2001	7	20	0	30.8	26.7	NA	NA
30.225	-89.0278	2001	7	20	0	30.4	29.8	NA	NA
30.2969	-89.0375	2001	7	20	0	31.2	26.3	NA	NA
29.132	-89.476	2001	7	20	0	12.787	NA	NA	NA
30.2769	-89.1533	2001	7	20	0	31.4	24.4	NA	NA
29.0912	-89.4998	2001	7	20	0	16.249	NA	NA	NA
29.0342	-89.5347	2001	7	20	0	22.84	NA	NA	NA
28.982	-89.5672	2001	7	20	0	31.253	NA	NA	NA
28.9486	-89.5748	2001	7	20	0	30.58	NA	NA	NA
28.9406	-89.7495	2001	7	20	0	30.449	NA	NA	NA
29.0071	-89.7513	2001	7	20	0	30.776	NA	NA	NA
29.069	-89.7508	2001	7	20	0	28.7	NA	NA	NA
29.1328	-89.7503	2001	7	20	0	29.649	NA	NA	NA
29.176	-89.7503	2001	7	20	0	21.691	NA	NA	NA
28.924	-89.6563	2001	7	20	0	1.651	NA	NA	NA
28.9097	-89.4278	2001	7	20	0	2.375	NA	NA	NA
28.8992	-89.4361	2001	7	20	0	8.539	NA	NA	NA
28.8982	-89.4367	2001	7	20	0	13.179	NA	NA	NA
29.493	-89.7623	2001	7	20	0	16.218	NA	NA	NA
29.2385	-89.7509	2001	7	21	0	19.823	NA	NA	NA
29.2892	-89.7508	2001	7	21	0	22.072	NA	NA	NA
29.0771	-90.2048	2001	7	21	0	29.952	NA	NA	NA
29.0701	-90.1888	2001	7	21	0	29.847	NA	NA	NA
29.0284	-90.1213	2001	7	21	0	28.767	NA	NA	NA
28.9933	-90.0772	2001	7	21	0	26.586	NA	NA	NA
28.9247	-90.0327	2001	7	21	0	25.554	NA	NA	NA
28.8343	-90	2001	7	21	0	25.619	NA	NA	NA
28.7408	-90.2002	2001	7	21	0	24.927	NA	NA	NA
28.7578	-90.2332	2001	7	21	0	25.262	NA	NA	NA
28.7878	-90.2775	2001	7	21	0	26.524	NA	NA	NA
28.8315	-90.3925	2001	7	21	0	26.191	NA	NA	NA
28.8693	-90.4672	2001	7	21	0	27.388	NA	NA	NA
28.9137	-90.4858	2001	7	21	0	28.27	NA	NA	NA
28.9494	-90.5245	2001	7	21	0	28.548	NA	NA	NA
28.991	-90.5208	2001	7	21	0	29.044	NA	NA	NA
29.0545	-90.5309	2001	7	21	0	29.988	NA	NA	NA
28.7754	-90.5286	2001	7	21	0	25.883	NA	NA	NA
28.7175	-90.5289	2001	7	22	0	26.267	NA	NA	NA
28.6426	-90.5332	2001	7	22	0	28.862	NA	NA	NA
28.5677	-90.5479	2001	7	22	0	29.316	NA	NA	NA
28.531	-90.5423	2001	7	22	0	29.695	NA	NA	NA
28.4047	-90.5584	2001	7	22	0	26.995	NA	NA	NA
28.3922	-90.8335	2001	7	22	0	29.517	NA	NA	NA
28.4992	-90.8343	2001	7	22	0	28.64	NA	NA	NA
28.6083	-90.8337	2001	7	22	0	29.475	NA	NA	NA
28.7165	-90.8328	2001	7	22	0	29.823	NA	NA	NA
28.8422	-90.8342	2001	7	22	0	28.934	NA	NA	NA
28.9852	-90.834	2001	7	22	0	29.041	NA	NA	NA
29.0153	-90.8333	2001	7	22	0	28.015	NA	NA	NA
28.9662	-91.2505	2001	7	22	0	25.306	NA	NA	NA
28.8593	-91.2495	2001	7	22	0	26.989	NA	NA	NA
28.7423	-91.2493	2001	7	22	0	29.216	NA	NA	NA
28.6597	-91.2498	2001	7	22	0	29.7	NA	NA	NA
28.5846	-91.2505	2001	7	22	0	29.52	NA	NA	NA
28.5846	-91.6175	2001	7	22	0	29.282	NA	NA	NA
28.6919	-91.617	2001	7	23	0	29.067	NA	NA	NA
28.7836	-91.6161	2001	7	23	0	29.822	NA	NA	NA
28.8837	-91.6168	2001	7	23	0	29.146	NA	NA	NA
29.0502	-91.6165	2001	7	23	0	24.259	NA	NA	NA
29.1832	-91.6166	2001	7	23	0	22.278	NA	NA	NA
29.274	-91.6171	2001	7	23	0	20.966	NA	NA	NA
29.2595	-91.999	2001	7	23	0	25.064	NA	NA	NA
29.1343	-91.9995	2001	7	23	0	26.517	NA	NA	NA
28.9848	-91.9995	2001	7	23	0	27.516	NA	NA	NA
30.2603	-89.3186	2001	7	23	0	30.2	18.4	NA	NA
28.9	-91.999	2001	7	23	0	27.336	NA	NA	NA
30.2206	-89.2378	2001	7	23	0	31.2	23.9	NA	NA
28.7923	-91.9998	2001	7	23	0	27.966	NA	NA	NA
28.9085	-92.3825	2001	7	23	0	26	NA	NA	NA
29.0328	-92.3827	2001	7	23	0	26.844	NA	NA	NA
29.1582	-92.3835	2001	7	23	0	26.592	NA	NA	NA
29.3084	-92.3834	2001	7	23	0	26.526	NA	NA	NA
29.4088	-92.3849	2001	7	23	0	27.874	NA	NA	NA
29.5328	-92.7496	2001	7	24	0	27.975	NA	NA	NA
29.409	-92.7496	2001	7	24	0	27.239	NA	NA	NA
29.2958	-92.7504	2001	7	24	0	27.545	NA	NA	NA
29.1757	-92.75	2001	7	24	0	27.336	NA	NA	NA
29.0506	-92.7499	2001	7	24	0	27.389	NA	NA	NA
28.9657	-93.0845	2001	7	24	0	28.392	NA	NA	NA
29.1165	-93.0837	2001	7	24	0	28.581	NA	NA	NA
30.4197	-88.5689	2001	7	24	0	30.9	6.2	NA	NA
30.4814	-88.6092	2001	7	24	0	31.2	1	NA	NA
29.2919	-93.084	2001	7	24	0	28.193	NA	NA	NA
29.3913	-93.0833	2001	7	24	0	29.117	NA	NA	NA
29.5082	-93.0832	2001	7	24	0	28.294	NA	NA	NA
30.3917	-88.8119	2001	7	24	0	33.2	19.9	NA	NA
29.6337	-93.0828	2001	7	24	0	27.974	NA	NA	NA
29.7072	-93.416	2001	7	24	0	29.29	NA	NA	NA
29.642	-93.4168	2001	7	24	0	29.289	NA	NA	NA
29.4882	-93.4163	2001	7	24	0	28.971	NA	NA	NA
29.3251	-93.4158	2001	7	24	0	28.242	NA	NA	NA
29.1664	-93.4166	2001	7	24	0	27.42	NA	NA	NA
29.1583	-93.5422	2001	7	24	0	28.185	NA	NA	NA
29.2504	-93.5599	2001	7	24	0	28.181	NA	NA	NA
29.3324	-93.578	2001	7	25	0	29.074	NA	NA	NA
29.45	-93.6028	2001	7	25	0	28.409	NA	NA	NA
29.5966	-93.6285	2001	7	25	0	29.923	NA	NA	NA
29.6999	-93.6549	2001	7	25	0	29.799	NA	NA	NA
29.6172	-94.0665	2001	7	25	0	30.374	NA	NA	NA
29.5174	-94.0163	2001	7	25	0	31.25	NA	NA	NA
29.4247	-93.9658	2001	7	25	0	30.941	NA	NA	NA
29.2998	-93.8992	2001	7	25	0	29.973	NA	NA	NA
29.1668	-93.8273	2001	7	25	0	29.75	NA	NA	NA
28.891	-92.7508	2001	7	25	0	29.436	NA	NA	NA
28.7752	-92.384	2001	7	25	0	27.167	NA	NA	NA
30.3497	-89.3331	2001	7	27	0	29.2	2.8	NA	NA
30.3031	-89.3044	2001	7	27	0	28.7	11.3	NA	NA
30.3611	-89.3978	2001	7	27	0	26.2	0.1	NA	NA
30.335	-89.3736	2001	7	27	0	27.6	0.4	NA	NA
30.3028	-89.2844	2001	7	30	0	32.4	12.4	NA	NA
30.4039	-89.4408	2001	7	30	0	29.7	0	NA	NA
30.335	-89.3736	2001	7	30	0	32.3	0.9	NA	NA
30.435	-88.9928	2001	8	2	0	28.9	9.3	NA	NA
30.3658	-88.7875	2001	8	2	0	29	19.2	NA	NA
30.4147	-88.9297	2001	8	2	0	29.7	5.6	NA	NA
30.409	-89.0206	2001	8	2	0	29.9	1	NA	NA
30.2333	-88.6333	2001	8	9	0	29.3	25.1	NA	NA
30.2333	-88.6333	2001	8	9	0	29.3	25.1	NA	NA
30.2875	-88.7375	2001	8	13	0	27.5	22.6	NA	NA
30.435	-88.9928	2001	8	13	0	24.5	0	NA	NA
30.4594	-88.94	2001	8	13	0	24.5	0	NA	NA
30.4333	-88.4336	2001	8	14	0	27.8	19.2	NA	NA
30.3133	-88.4608	2001	8	14	0	29	19.7	NA	NA
30.3397	-88.5647	2001	8	14	0	28.5	15.7	NA	NA
30.3228	-88.6206	2001	8	14	0	28.6	6.1	NA	NA
30.3917	-88.6014	2001	8	14	0	26.4	0.2	NA	NA
30.4814	-88.6092	2001	8	14	0	25.6	0	NA	NA
30.4197	-88.5689	2001	8	14	0	27	1.4	NA	NA
30.4186	-88.5214	2001	8	14	0	28.6	1.9	NA	NA
30.4344	-88.4572	2001	8	14	0	26.1	0	NA	NA
29.0565	-90.5318	2001	8	15	0	28.297	NA	NA	NA
28.9915	-90.521	2001	8	15	0	28.487	NA	NA	NA
28.9533	-90.5233	2001	8	15	0	27.863	NA	NA	NA
28.9085	-90.4902	2001	8	15	0	28.605	NA	NA	NA
28.8695	-90.4673	2001	8	15	0	28.552	NA	NA	NA
28.8582	-90.4592	2001	8	15	0	27.382	NA	NA	NA
28.8323	-90.3898	2001	8	15	0	29.344	NA	NA	NA
28.788	-90.275	2001	8	15	0	30.195	NA	NA	NA
28.759	-90.2352	2001	8	15	0	30.244	NA	NA	NA
30.2225	-88.5589	2001	8	16	0	28.7	25.3	NA	NA
30.225	-89.0278	2001	8	16	0	29.3	25.9	NA	NA
30.2022	-88.4517	2001	8	16	0	29.7	28.2	NA	NA
30.3083	-88.9642	2001	8	16	0	29.4	25.9	NA	NA
30.3133	-88.4608	2001	8	16	0	30.3	20.9	NA	NA
30.2994	-88.5911	2001	8	16	0	31.3	20.8	NA	NA
30.2969	-89.0375	2001	8	16	0	29.5	26.5	NA	NA
30.4814	-88.6092	2001	8	16	0	27.5	0	NA	NA
30.2769	-89.1533	2001	8	16	0	29.7	19.2	NA	NA
30.4197	-88.5689	2001	8	16	0	28.6	2.2	NA	NA
30.2206	-89.2378	2001	8	16	0	30.4	20.9	NA	NA
30.3028	-89.2844	2001	8	22	0	30.4	16.2	NA	NA
30.1867	-89.4417	2001	8	22	0	31	9.4	NA	NA
30.335	-89.3736	2001	8	22	0	30.4	3	NA	NA
30.4039	-89.4408	2001	8	22	0	31.9	0.6	NA	NA
30.3031	-89.3044	2001	8	23	0	30.8	10.7	NA	NA
30.2603	-89.3186	2001	8	23	0	30	15.5	NA	NA
30.335	-89.3736	2001	8	23	0	31	2	NA	NA
30.3497	-89.3331	2001	8	23	0	30.8	4.5	NA	NA
30.3611	-89.3978	2001	8	23	0	30.4	1.2	NA	NA
30.4594	-88.94	2001	8	27	0	0.1	29	NA	NA
30.4594	-88.94	2001	8	27	0	29	0.1	NA	NA
30.435	-88.9928	2001	8	27	0	30.9	3.5	NA	NA
30.3736	-88.8333	2001	8	27	0	33.2	14.8	NA	NA
30.3856	-88.8744	2001	8	27	0	33.1	18.2	NA	NA
30.3917	-88.8119	2001	8	27	0	34.3	13.1	NA	NA
30.3736	-88.8333	2001	9	13	0	29.5	13.1	NA	NA
30.3856	-88.8744	2001	9	13	0	29	7.6	NA	NA
30.2875	-88.7375	2001	9	14	0	26.5	16.9	NA	NA
30.3658	-88.7875	2001	9	14	0	26.9	16.9	NA	NA
30.4047	-88.8758	2001	9	14	0	27.3	9.3	NA	NA
30.4147	-88.9297	2001	9	14	0	27.4	3.8	NA	NA
29.0565	-90.5319	2001	9	17	1	27.342	NA	NA	NA
28.99	-90.5198	2001	9	17	0.2	27.39	NA	NA	NA
28.9487	-90.5236	2001	9	17	0.5	27.546	NA	NA	NA
28.9147	-90.4866	2001	9	17	0.3	30.451	NA	NA	NA
30.3083	-88.9642	2001	9	17	0	27.4	21	NA	NA
30.225	-89.0278	2001	9	17	0	28.1	22.1	NA	NA
28.8696	-90.4677	2001	9	17	0.4	31.171	NA	NA	NA
30.2769	-89.1533	2001	9	17	0	28.7	18.8	NA	NA
30.2969	-89.0375	2001	9	17	0	28.5	20.9	NA	NA
28.8584	-90.4595	2001	9	17	0.3	30.993	NA	NA	NA
28.8325	-90.393	2001	9	17	0.2	30.183	NA	NA	NA
30.2206	-89.2378	2001	9	17	0	29.6	14.7	NA	NA
30.2603	-89.3186	2001	9	17	0	28.8	12.9	NA	NA
28.7885	-90.2769	2001	9	17	0.4	31.31	NA	NA	NA
28.7582	-90.2342	2001	9	17	0.4	30.914	NA	NA	NA
28.5831	-91.6168	2001	9	18	0.2	33.963	NA	NA	NA
28.6923	-91.6168	2001	9	18	0.1	33.732	NA	NA	NA
30.4344	-88.4572	2001	9	18	0	25.6	0	NA	NA
28.7833	-91.6168	2001	9	18	0.5	33.05	NA	NA	NA
30.4186	-88.5214	2001	9	18	0	26.1	0.1	NA	NA
28.8835	-91.6167	2001	9	18	0.5	31.138	NA	NA	NA
30.4197	-88.5689	2001	9	18	0	26.4	0.3	NA	NA
30.4197	-88.5689	2001	9	18	0	27.5	0.3	NA	NA
29.0502	-91.6168	2001	9	18	0.5	29.607	NA	NA	NA
30.4814	-88.6092	2001	9	18	0	26.6	0	NA	NA
30.4814	-88.6092	2001	9	18	0	27.8	0	NA	NA
29.1844	-91.6168	2001	9	18	0.5	29.125	NA	NA	NA
30.3917	-88.6014	2001	9	18	0	27.4	0.2	NA	NA
29.2746	-91.6168	2001	9	18	0.6	28.441	NA	NA	NA
30.3497	-89.3331	2001	9	19	0	27.8	5.1	NA	NA
30.3031	-89.3044	2001	9	19	0	27.7	11	NA	NA
30.3611	-89.3978	2001	9	19	0	28.6	0.8	NA	NA
30.335	-89.3736	2001	9	19	0	28.5	1.9	NA	NA
30.2225	-88.5589	2001	9	20	0	27	17.4	NA	NA
30.4333	-88.4336	2001	9	20	0	27.7	20.7	NA	NA
30.2022	-88.4517	2001	9	20	0	28.2	16.3	NA	NA
30.3133	-88.4608	2001	9	20	0	28.5	19	NA	NA
30.3133	-88.4608	2001	9	20	0	28	21.3	NA	NA
30.2994	-88.5911	2001	9	20	0	28.4	7	NA	NA
30.3228	-88.6206	2001	9	20	0	29.1	8.7	NA	NA
30.2333	-88.6333	2001	9	21	0	26.9	12.3	NA	NA
30.2333	-88.6333	2001	9	21	0	26.9	12.3	NA	NA
30.3397	-88.5647	2001	9	21	0	25.5	18.7	NA	NA
30.435	-88.9928	2001	9	24	0	26	0.1	NA	NA
30.409	-89.0206	2001	9	24	0	27.1	0.3	NA	NA
30.4594	-88.94	2001	9	24	0	25.2	0	NA	NA
30.4594	-88.94	2001	9	24	0	26.2	0	NA	NA
30.435	-88.9928	2001	9	24	0	28	0.1	NA	NA
30.3917	-88.8119	2001	9	24	0	31	10.2	NA	NA
30.3083	-88.9642	2001	9	25	0	25.9	16.9	NA	NA
30.2603	-89.3186	2001	9	25	0	25.8	13.6	NA	NA
30.1867	-89.4417	2001	9	25	0	25.1	8.2	NA	NA
30.3611	-89.3978	2001	9	25	0	26.2	0.7	NA	NA
30.335	-89.3736	2001	9	25	0	26.1	0.8	NA	NA
30.3028	-89.2844	2001	9	25	0	26.9	12.2	NA	NA
30.3917	-88.8119	2001	9	26	0	24.3	19.2	NA	NA
30.3736	-88.8333	2001	9	26	0	20.7	10.1	NA	NA
30.3856	-88.8744	2001	9	26	0	21.9	11.8	NA	NA
30.4047	-88.8758	2001	9	26	0	23.6	8.4	NA	NA
30.4147	-88.9297	2001	9	26	0	24	4	NA	NA
30.409	-89.0206	2001	9	26	0	25	0.3	NA	NA
30.4594	-88.94	2001	9	26	0	25.1	0	NA	NA
30.435	-88.9928	2001	9	27	0	23.4	23.1	NA	NA
30.2875	-88.7375	2001	9	27	0	23.4	23.1	NA	NA
30.3028	-89.2844	2001	9	27	0	22.6	12.7	NA	NA
30.335	-89.3736	2001	9	27	0	23.1	2	NA	NA
30.2333	-88.6333	2001	9	27	0	22.2	26.5	NA	NA
30.4039	-89.4408	2001	9	27	0	24.7	0	NA	NA
30.4333	-88.4336	2001	9	27	0	25.2	29.2	NA	NA
30.2022	-88.4517	2001	9	27	0	22.7	26.6	NA	NA
30.3133	-88.4608	2001	9	27	0	23.6	22.3	NA	NA
30.2994	-88.5911	2001	9	27	0	25.1	26.6	NA	NA
30.3917	-88.6014	2001	9	28	0	23	4.7	NA	NA
30.4814	-88.6092	2001	9	28	0	23.6	0.5	NA	NA
30.1867	-89.4417	2001	9	28	0	22.6	8.1	NA	NA
30.4197	-88.5689	2001	9	28	0	23.9	3.8	NA	NA
30.4186	-88.5214	2001	9	28	0	24.8	5.1	NA	NA
30.4344	-88.4572	2001	9	28	0	24.2	1.6	NA	NA
30.4594	-88.94	2001	10	11	0	23.1	5.1	NA	NA
30.435	-88.9928	2001	10	11	0	23.2	8	NA	NA
30.409	-89.0206	2001	10	11	0	24.4	6.5	NA	NA
30.4147	-88.9297	2001	10	11	0	23.6	11.6	NA	NA
30.4047	-88.8758	2001	10	15	0	22.3	3.4	NA	NA
30.3917	-88.6014	2001	10	16	0	21.7	1.8	NA	NA
30.4814	-88.6092	2001	10	16	0	20.9	0.1	NA	NA
30.4344	-88.4572	2001	10	16	0	21.7	0.8	NA	NA
30.4197	-88.5689	2001	10	16	0	21.9	3.3	NA	NA
30.4186	-88.5214	2001	10	16	0	22.2	3.1	NA	NA
30.3736	-88.8333	2001	10	17	0	14.6	7.2	NA	NA
30.3856	-88.8744	2001	10	17	0	17.6	9.4	NA	NA
30.4594	-88.94	2001	10	17	0	19.9	0.1	NA	NA
30.3917	-88.8119	2001	10	17	0	23.2	20.7	NA	NA
30.335	-89.3736	2001	10	18	0	19.6	0.6	NA	NA
30.3497	-89.3331	2001	10	18	0	17.9	6.8	NA	NA
30.2333	-88.6333	2001	10	18	0	16.7	26.1	NA	NA
30.3611	-89.3978	2001	10	18	0	19.7	0.1	NA	NA
30.2875	-88.7375	2001	10	18	0	19.6	21.2	NA	NA
30.3658	-88.7875	2001	10	18	0	19.5	24.5	NA	NA
30.435	-88.9928	2001	10	18	0	19.2	1	NA	NA
29.0568	-90.5327	2001	10	19	0	29.271	NA	NA	NA
30.3083	-88.9642	2001	10	19	0	19.3	25.9	NA	NA
28.989	-90.5201	2001	10	19	0	30.273	NA	NA	NA
28.9503	-90.524	2001	10	19	0	30.689	NA	NA	NA
30.225	-89.0278	2001	10	19	0	19.7	26.7	NA	NA
30.2969	-89.0375	2001	10	19	0	19.8	22.6	NA	NA
30.2206	-89.2378	2001	10	19	0	20	15.8	NA	NA
30.2769	-89.1533	2001	10	19	0	20	15.7	NA	NA
28.9085	-90.4907	2001	10	19	0	30.8	NA	NA	NA
30.3031	-89.3044	2001	10	19	0	21	6.7	NA	NA
30.2603	-89.3186	2001	10	19	0	20.6	10	NA	NA
28.8695	-90.4678	2001	10	19	0	32.549	NA	NA	NA
28.8579	-90.4598	2001	10	19	0	32.974	NA	NA	NA
28.8286	-90.4006	2001	10	19	0	33.321	NA	NA	NA
28.788	-90.2771	2001	10	19	0	34.172	NA	NA	NA
28.7581	-90.2355	2001	10	19	0	34.516	NA	NA	NA
30.2225	-88.5589	2001	10	24	0	23.3	30	NA	NA
30.2022	-88.4517	2001	10	24	0	25.3	31.1	NA	NA
30.4333	-88.4336	2001	10	24	0	23.8	30	NA	NA
30.3133	-88.4608	2001	10	24	0	27.4	25.6	NA	NA
30.3133	-88.4608	2001	10	24	0	24.9	25	NA	NA
30.3397	-88.5647	2001	10	24	0	23.4	13.2	NA	NA
30.2994	-88.5911	2001	10	24	0	24.7	26.5	NA	NA
30.3228	-88.6206	2001	10	24	0	24.5	7.6	NA	NA
30.4814	-88.6092	2001	10	24	0	20.6	0	NA	NA
30.4814	-88.6092	2001	10	24	0	23.3	0.6	NA	NA
30.3028	-89.2844	2001	10	31	0	20.8	10.1	NA	NA
30.1867	-89.4417	2001	10	31	0	19.7	5.9	NA	NA
30.335	-89.3736	2001	10	31	0	21	4	NA	NA
30.4039	-89.4408	2001	10	31	0	20.6	0.1	NA	NA
30.3083	-88.9642	2001	11	8	0	20.8	28	NA	NA
30.225	-89.0278	2001	11	8	0	20.8	27.9	NA	NA
30.2969	-89.0375	2001	11	8	0	20.7	26	NA	NA
30.2206	-89.2378	2001	11	8	0	21.2	19	NA	NA
30.2769	-89.1533	2001	11	8	0	20.4	20.3	NA	NA
30.2603	-89.3186	2001	11	8	0	21.1	15.5	NA	NA
30.3031	-89.3044	2001	11	9	0	20.3	14.3	NA	NA
30.3497	-89.3331	2001	11	9	0	20.8	7.9	NA	NA
